region,ticks,in_p95_set,lbRelocGetForceExternHeapFile,lbRelocGetStatusBufferFile,lbRelocGetExternHeapFile,ndsRelocAssetLoadIntoZeroedHeap,ndsRelocAssetReadHeaderFromFile,ndsRelocAssetFindEntry,ndsRelocAssetGetPath,ndsRelocAssetIDForToken,ndsR2AnimCacheFind,ndsRelocRegisterLoadedFile,ndsRelocApplyWordByteSwap,ndsRelocNormalizeFighterAObj16File,ndsRelocFinalizeLoadedFile,ndsRelocApplyInternalPointerFixups,ndsRelocAddStatusNode.part.0,ndsRelocRemoveFighterAObj16LoadedAliases.part.0,f_open,f_read,f_lseek,get_fat.isra.0,disk_read,f_opendir,f_readdir,fopen,fread,fseek,fclose,_fopen_r,_fread_r,_fseek_r,_fseeko_r,_nitroFS_open_r,_nitroFS_read_r,_nitroFS_seek_r,nitroromOpen,nitroromReadIter,nitroromResolvePath,strncasecmp,memcpy,memset,armCopyMem32,sniprintf,_vsniprintf_r,ndsBaseGcPlayDObjAnimJoint,ndsR2FtAnimParseDObjFigatree,ndsR2AnimValueQ,ftParamUpdateAnimKeys,ndsBaseGcPlayMObjMatAnim,_malloc_r,_free_r
905,1054871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,198,9,0,0,0,1,1,0,0,1,0,1,0,2,1,0,0,0,0,114,103,12,0,0,60,64,222,4,68,0,0
906,940456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,78,0,0,0,60,64,222,4,68,0,0
907,940400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,80,0,0,0,60,64,222,4,68,0,0
908,938823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,90,0,0,0,60,64,222,4,68,0,0
909,924092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,78,0,0,0,60,64,222,4,68,0,0
910,818935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,91,0,0,0,60,64,222,4,68,0,0
911,1914539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,1811,30,0,0,0,4,4,0,0,4,0,4,0,10,4,0,0,0,0,114,106,35,0,0,65,64,222,4,71,6,0
912,982172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,88,0,0,0,79,64,222,4,76,0,0
913,998908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,87,0,0,1,70,64,222,4,74,0,0
914,995818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,88,0,0,0,70,64,222,4,74,0,0
915,1032170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,113,0,0,0,70,64,222,4,74,0,0
916,1013183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,84,0,0,0,70,64,222,4,74,0,0
917,1012402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,86,0,0,0,70,64,222,4,74,0,0
918,1004736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,93,0,0,0,70,64,222,4,74,0,0
919,1023993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,82,0,0,0,70,64,222,4,74,0,0
920,1034392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,104,0,0,0,70,64,222,4,74,0,0
921,1027495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,86,0,0,0,70,64,222,4,74,0,0
922,1009469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,82,0,0,0,70,64,222,4,74,0,0
923,1015764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,83,0,0,0,70,64,222,4,74,0,0
924,1109410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,752,11,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,0,0,94,81,12,0,0,70,64,222,4,74,0,0
925,1019442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,101,0,0,0,70,64,222,4,74,0,0
926,1000234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,0,0,0,70,64,222,4,74,0,0
927,988650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,76,0,0,0,68,64,222,4,74,0,0
928,1069708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,101,0,0,6,68,64,222,4,74,0,0
929,792522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,63,0,0,0,68,64,222,4,74,0,0
930,801726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,82,0,0,0,60,64,222,4,68,0,0
931,767047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,54,0,0,0,60,64,222,4,68,0,0
932,773054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,63,0,0,0,60,64,222,4,68,0,0
933,774821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,0,0,0,60,64,222,4,68,0,0
934,1089168,0,1,0,0,0,0,1,1,4,1,1,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,110,0,1,5,60,64,219,6,96,0,0
935,792765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,65,0,0,0,60,34,114,4,68,0,0
936,800352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,66,0,0,0,60,34,114,4,68,0,0
937,793715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,68,0,0,0,60,34,114,4,68,0,0
938,790599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,70,0,0,0,60,34,114,4,68,0,0
939,788894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,70,0,0,0,60,34,114,4,68,0,0
940,787633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,70,0,0,0,60,34,114,4,68,0,0
941,780678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,65,0,0,0,60,34,114,4,68,0,0
942,780749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,67,0,0,0,60,34,114,4,68,0,0
943,816787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,82,0,0,0,69,34,114,4,70,0,0
944,831043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,79,0,0,1,60,34,114,4,68,0,0
945,823426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,82,0,0,0,60,34,114,4,68,0,0
946,877710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,7,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,0,0,102,82,8,0,0,60,34,114,4,68,0,0
947,834554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,86,0,0,0,60,34,114,4,68,0,0
948,836570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,87,0,0,0,60,34,114,4,68,0,0
949,816840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,94,0,0,0,60,34,114,4,68,0,0
950,801164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,80,0,0,0,60,34,114,4,68,0,0
951,801437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,86,0,0,0,60,34,114,4,68,0,0
952,795922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,84,0,0,0,60,34,114,4,68,0,0
953,821433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,93,0,0,0,69,34,114,4,70,0,0
954,813399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,86,0,0,0,60,34,114,4,68,0,0
955,816161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,84,0,0,0,60,34,114,4,68,0,0
956,819156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,91,0,0,0,60,34,114,4,68,0,0
957,814382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,87,0,0,0,60,34,114,4,68,0,0
958,891170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,108,0,0,5,60,34,114,4,68,0,0
959,914472,0,1,0,0,0,0,1,1,4,1,1,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,113,0,1,1,60,51,177,5,84,0,0
960,782810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,76,0,0,0,60,34,120,4,68,0,0
961,789767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,76,0,0,0,60,34,120,4,68,0,0
962,789367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,76,0,0,0,60,34,120,4,68,0,0
963,922788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,96,0,0,0,60,34,120,4,68,0,0
964,922758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,95,0,0,0,60,34,120,4,68,0,0
965,923176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,95,0,0,0,60,34,120,4,68,0,0
966,918177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,96,0,0,0,60,34,120,4,68,0,0
967,924596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,99,0,0,0,60,34,120,4,68,0,0
968,967425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,7,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,0,0,126,99,8,0,0,60,34,120,4,68,0,0
969,926633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,99,0,0,0,60,34,120,4,68,0,0
970,921079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,99,0,0,0,60,34,120,4,68,0,0
971,1525814,1,1,0,0,1,1,2,1,4,1,1,1,2,1,2,3,1,0,612,4,1084,20,0,0,1,3,3,1,1,3,0,3,1,2,1,0,305,1,4,748,119,20,2,0,60,70,270,6,96,2,3
972,956419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,98,0,0,0,60,70,270,4,68,0,0
973,1064180,0,1,0,0,0,0,1,1,4,1,1,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,117,0,1,0,60,104,384,6,100,0,0
974,981765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,95,0,0,1,60,70,264,4,68,0,0
975,964897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,96,0,0,0,60,70,264,4,68,0,0
976,971070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,101,0,0,0,60,70,264,4,68,0,0
977,958456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,97,0,0,0,60,70,264,4,68,0,0
978,963318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,98,0,0,0,60,70,264,4,68,0,0
979,968480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,98,0,0,0,60,70,264,4,68,0,0
980,968560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,103,0,0,0,60,70,264,4,68,0,0
981,959911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,93,0,0,0,60,70,264,4,68,0,0
982,964876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,95,0,0,0,60,70,264,4,68,0,0
983,966202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,93,0,0,0,60,70,264,4,68,0,0
984,953085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,93,0,0,0,60,70,264,4,68,0,0
985,956886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,100,0,0,0,60,70,264,4,68,0,0
986,1031394,0,1,0,0,0,0,1,1,4,1,1,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,106,0,1,0,60,88,333,5,82,0,0
987,951917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,90,0,0,0,60,70,258,4,68,0,0
988,1025692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,111,0,0,5,60,70,258,4,68,0,0
989,973538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,94,0,0,1,60,70,258,4,68,0,0
990,1032742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,755,11,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,0,0,134,90,12,0,0,60,70,258,4,68,0,0
991,956876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,97,0,0,0,60,70,258,4,68,0,0
992,954493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,96,0,0,0,60,70,258,4,68,0,0
993,954265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,97,0,0,0,60,70,258,4,68,0,0
994,953849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,94,0,0,0,60,70,258,4,68,0,0
995,954803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,92,0,0,0,60,70,258,4,68,0,0
996,1142591,0,2,0,0,0,0,2,2,8,2,2,0,2,2,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,130,0,2,0,60,127,495,7,116,0,0
997,955847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,95,0,0,0,60,76,318,4,68,0,0
998,1070326,0,2,0,0,0,0,2,2,8,2,2,0,2,2,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,136,0,2,0,60,127,516,7,110,0,0
999,924317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,94,0,0,0,60,70,282,4,68,0,0
1000,929465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,99,0,0,0,60,70,282,4,68,0,0
1001,926736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,98,0,0,0,60,70,282,4,68,0,0
1002,1101256,0,2,0,0,0,0,2,2,8,2,2,0,2,2,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,118,0,2,0,60,118,426,7,116,0,0
1003,931279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,103,0,0,0,60,64,222,4,68,0,0
1004,942645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,88,0,0,1,60,64,222,4,68,0,0
1005,914539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,84,0,0,0,60,64,222,4,68,0,0
1006,914688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,85,0,0,0,60,64,222,4,68,0,0
1007,919746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,89,0,0,0,60,64,222,4,68,0,0
1008,936637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,110,0,0,0,60,64,222,4,68,0,0
1009,920709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,85,0,0,0,60,64,222,4,68,0,0
1010,914427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,83,0,0,0,60,64,222,4,68,0,0
1011,918196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,84,0,0,0,60,64,222,4,68,0,0
1012,964138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,7,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,0,0,114,86,8,0,0,60,64,222,4,68,0,0
1013,940029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,108,0,0,0,60,64,222,4,68,0,0
1014,926205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,84,0,0,0,60,64,222,4,68,0,0
1015,922774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,85,0,0,0,60,64,222,4,68,0,0
1016,925203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,84,0,0,0,60,64,222,4,68,0,0
1017,929201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,87,0,0,0,60,64,222,4,68,0,0
1018,1051892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,140,0,0,5,69,64,222,4,70,0,0
1019,966414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,100,0,0,1,60,64,222,4,68,0,0
1020,948102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,99,0,0,0,60,64,222,4,68,0,0
1021,1082975,0,1,0,0,0,0,1,1,4,1,1,0,1,1,1,3,1,0,1,1,93,2,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,113,115,2,1,0,60,81,279,5,82,0,0
1022,933764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,96,0,0,0,60,68,228,4,68,0,0
1023,1013358,0,1,0,0,0,0,1,1,4,1,1,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,107,0,1,0,60,104,378,6,96,0,0
1024,917174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,102,0,0,0,60,70,264,4,68,0,0
1025,909798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,98,0,0,0,60,70,264,4,68,0,0
1026,907785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,100,0,0,0,60,70,264,4,68,0,0
1027,908523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,98,0,0,0,60,70,264,4,68,0,0
1028,929657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,106,0,0,0,69,70,264,4,70,0,0
