region,ticks,in_p95_set,memcpy,memset,armCopyMem32,get_fat.isra.0,f_lseek,f_read,_dvmCacheCopy,_dvmDiscCacheReadWrite,_ntrcardRomReadSector,ndsAudioBgmReadPacket,ndsAudioBgmReadExact,ndsAudioBgmWorkerMain,ndsAudioBgmUpdate,ndsAudioBgmPrepareBuffer,ndsRelocNormalizeFighterAObj16File,ndsRelocAssetIDForToken,ndsRelocAssetFindEntry,sniprintf,ndsRelocAssetLoadData,ndsRelocAssetLoadIntoZeroedHeap,ndsRelocFinalizeLoadedFile,ndsRelocRegisterLoadedFile,ndsRelocApplyWordByteSwap,ndsFighterMarioFoxDLAllDrawForSlot.constprop.0,ndsRendererCommitNativeStageSegment,ndsRendererNativeEmitProductionPrimitiveGroups,ndsRendererExecuteNativeFighterOwnerProduction,ndsRendererNativeStageLoadNoZMatrix,ndsRendererNativeStageEmitNoZTriangle,ndsRendererNativeStageEmitNoZVertex.isra.0,ndsRendererNativePrepareProductionRun,ndsRendererMtxMulAffine20p12
1123,832790,0,109,51,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,54
1124,800944,0,109,51,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,54
1125,832900,0,109,57,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,54
1126,800539,0,107,51,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,54
1127,887615,0,107,66,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,54
1128,986909,0,107,108,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,54
1129,948514,0,107,79,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1130,975310,0,107,105,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1131,923691,0,107,72,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1132,902461,0,107,64,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1133,913038,0,107,71,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1134,1067743,0,119,81,18,911,2,6,18,18,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1135,917749,0,107,76,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1136,913917,0,107,75,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1137,912655,0,107,77,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1138,949222,0,105,93,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1139,949909,0,104,99,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1140,1143546,0,129,128,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,53
1141,1037514,0,127,110,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,53
1142,1038526,0,127,116,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,53
1143,1036864,0,127,118,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,53
1144,1041398,0,127,113,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,53
1145,1226358,1,129,152,0,0,0,0,0,0,0,0,0,0,2,0,2,8,2,2,0,0,2,2,0,2,8,54,2,47,27,81,67,53
1146,982446,0,104,101,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1147,918666,0,104,88,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1148,919082,0,104,87,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1149,917063,0,104,89,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1150,920687,0,104,105,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1151,912244,0,104,92,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1152,916389,0,104,96,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1153,1088983,0,109,117,7,76,1,3,7,6,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1154,1016873,0,114,101,13,799,1,3,13,13,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1155,924370,0,104,107,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1156,894532,0,104,88,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1157,870568,0,104,82,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1158,866990,0,104,79,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1159,868726,0,104,80,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1160,864641,0,104,78,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1161,873303,0,104,80,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1162,852824,0,104,78,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1163,848103,0,104,72,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1164,978697,0,108,95,0,0,0,0,0,0,0,0,0,0,2,0,1,4,1,1,0,0,1,1,0,2,8,54,2,47,27,81,67,52
1165,867903,0,104,82,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1166,944823,0,104,119,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1167,862390,0,104,78,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1168,940032,0,105,96,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1169,867225,0,104,78,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1170,930184,0,104,99,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1171,853787,0,104,68,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1172,1310645,1,121,131,23,128,3,9,23,20,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,54
1173,847989,0,104,64,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,54
1174,845736,0,104,62,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,54
1175,889485,0,104,80,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,54
1176,1027008,0,114,81,13,800,1,3,13,13,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1177,901676,0,104,74,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1178,1001270,0,105,125,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1179,913860,0,104,94,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1180,985725,0,104,93,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1181,920417,0,104,70,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1182,893760,0,104,66,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1183,892821,0,104,67,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1184,881617,0,104,72,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1185,875116,0,104,75,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1186,865171,0,104,77,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1187,950417,0,105,83,0,0,0,0,0,0,0,0,0,0,2,0,1,4,1,1,0,0,1,1,0,2,8,54,2,47,27,81,67,52
1188,854817,0,104,65,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1189,967069,0,105,93,0,0,0,0,0,0,0,0,0,0,2,0,1,4,1,1,0,0,1,1,0,2,8,54,2,47,27,81,67,52
1190,1097425,0,106,139,3,187,1,2,3,3,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1191,930130,0,102,112,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1192,914471,0,104,101,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1193,1697805,1,591,161,41,2914,7,466,41,40,0,0,0,0,2,0,2,5,2,2,0,1,1,1,1,2,8,54,2,47,27,81,67,55
1194,854612,0,107,54,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1195,836323,0,107,54,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1196,834195,0,107,54,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1197,920660,0,117,54,13,801,1,3,13,13,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1198,906384,0,108,74,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1199,832497,0,107,54,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1200,839429,0,107,54,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1201,880637,0,107,86,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1202,1453601,1,589,115,23,1180,5,469,23,23,0,0,0,0,2,0,2,5,2,2,0,1,1,1,1,2,8,54,2,47,27,81,67,55
1203,874527,0,107,82,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1204,891343,0,107,90,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1205,866810,0,107,83,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1206,890821,0,107,90,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1207,1438486,1,126,152,29,2880,3,9,29,30,0,0,0,0,2,0,1,4,1,1,0,0,1,1,0,2,8,54,2,47,27,81,67,52
1208,901935,0,110,72,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1209,934530,0,110,106,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1210,882674,0,110,70,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1211,879843,0,108,64,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1212,883472,0,108,70,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1213,973090,0,108,117,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1214,968372,0,108,119,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1215,958502,0,108,112,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1216,939907,0,105,96,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1217,940970,0,105,95,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1218,1021448,0,115,97,13,802,1,3,13,13,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1219,1210704,1,118,160,3,185,1,2,3,3,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1220,1024942,0,116,117,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1221,1055556,0,116,114,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1222,1017153,0,116,114,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1223,1011972,0,116,113,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1224,1013157,0,116,113,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1225,1012329,0,116,113,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1226,1014458,0,116,113,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1227,955204,0,108,107,2,0,0,1,2,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,53
1228,954216,0,107,114,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,53
1229,861973,0,106,83,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,53
1230,822339,0,106,64,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,53
1231,816552,0,106,63,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,53
1232,874003,0,105,81,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1233,802085,0,105,54,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1234,936740,0,106,73,0,0,0,0,0,0,0,0,0,0,2,0,1,4,1,1,0,0,1,1,0,2,8,54,2,47,27,81,67,52
1235,1028876,0,106,91,0,0,0,0,0,0,0,0,0,0,2,0,1,4,1,1,0,0,1,1,0,2,8,54,2,47,27,81,67,52
1236,920675,0,105,78,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1237,916415,0,105,76,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1238,912997,0,106,75,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1239,927348,0,105,80,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1240,1014126,0,115,85,13,803,1,3,13,13,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1241,928347,0,105,81,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1242,1047400,0,115,83,5,90,1,3,5,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1243,989527,0,105,81,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1244,994348,0,105,79,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1245,983447,0,105,83,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1246,987700,0,105,84,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1247,984122,0,105,80,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1248,979160,0,105,79,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1249,1063357,0,105,97,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1250,1005517,0,105,90,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1251,985867,0,105,89,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1252,995895,0,105,91,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1253,1000062,0,105,98,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1254,1110787,0,105,119,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1255,971505,0,105,79,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1256,975070,0,105,79,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1257,1054597,0,106,98,0,0,0,0,0,0,0,0,0,0,2,0,1,4,1,1,0,0,1,1,0,2,8,54,2,47,27,81,67,52
1258,1174952,0,112,116,7,35,1,3,7,7,0,0,0,0,2,0,1,4,1,1,0,0,1,1,0,2,8,54,2,47,27,81,67,52
1259,958799,0,102,77,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1260,960503,0,102,79,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1261,1072345,0,115,76,13,804,1,3,13,13,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1262,962414,0,102,74,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1263,999799,0,117,87,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1264,1480006,1,540,137,15,1086,4,416,15,15,0,0,0,0,2,0,2,4,2,2,0,1,1,1,1,2,8,54,2,47,27,81,67,55
1265,999482,0,114,100,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1266,992992,0,106,106,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,53
1267,1058982,0,118,104,0,0,0,0,0,0,0,0,0,0,2,0,1,4,1,1,0,0,1,1,0,2,8,54,2,47,27,81,67,55
1268,1144179,0,121,120,0,0,0,0,0,0,0,0,0,0,2,0,1,4,1,1,0,0,1,1,0,2,8,54,2,47,27,81,67,55
1269,1144478,0,125,87,13,920,1,3,13,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1270,1052114,0,108,99,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1271,1040323,0,108,110,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1272,1042171,0,108,110,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1273,1182035,0,112,142,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,53
1274,1040357,0,120,98,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1275,1046345,0,120,107,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1276,1045140,0,120,104,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1277,1039361,0,120,108,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1278,1054306,0,120,108,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1279,1135010,0,116,132,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1280,977524,0,104,85,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1281,1063357,0,114,84,13,805,1,3,13,13,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1282,971799,0,104,82,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1283,953166,0,104,86,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1284,949856,0,104,92,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1285,951992,0,104,96,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1286,941835,0,104,87,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1287,1111651,0,111,99,12,155,1,3,12,9,0,0,0,0,2,0,1,4,1,1,0,0,1,1,0,2,8,54,2,47,27,81,67,52
1288,1126109,0,107,126,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1289,921203,0,105,71,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1290,940894,0,105,95,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1291,920228,0,105,72,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1292,946060,0,105,79,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1293,946380,0,105,100,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1294,923635,0,105,76,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1295,1023366,0,110,79,12,26,1,2,12,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1296,941464,0,105,95,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1297,922060,0,105,73,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1298,798670,0,70,65,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,25
1299,1336878,1,111,123,40,2773,4,10,40,36,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,29
1300,944784,0,84,78,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,28
1301,1066544,0,94,76,13,806,1,3,13,13,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,28
1302,980284,0,84,102,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,28
1303,985325,0,84,79,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,28
1304,1009452,0,84,81,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,28
1305,1017292,0,84,103,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,28
1306,1026146,0,84,90,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,28
1307,1020472,0,84,83,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,28
1308,1031923,0,84,106,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,28
